url,type
answers.microsoft.com/en-us/windows/forum/windows_vista-hardware/cd-drive-is-not-working/f26e73ec-6899-43b1-b2b4-a2305b478727,good
answers.wikia.com/wiki/What_does_a_windmill_do_in_farmville,good
answers.yahoo.com/dir/index?sid=396545232,good
answers.yahoo.com/question/index?qid=1005123000125,good
answers.yahoo.com/question/index?qid=1006012003286,good
answers.yahoo.com/question/index?qid=1006021307608,good
answers.yahoo.com/question/index?qid=1006022407043,good
answers.yahoo.com/question/index?qid=1006022606378,good
answers.yahoo.com/question/index?qid=1006030708232,good
answers.yahoo.com/question/index?qid=1006032703588,good
answers.yahoo.com/question/index?qid=1006040318381,good
answers.yahoo.com/question/index?qid=1006040706145,good
answers.yahoo.com/question/index?qid=1006040814764,good
answers.yahoo.com/question/index?qid=1006041303833,good
answers.yahoo.com/question/index?qid=1006042100296,good
answers.yahoo.com/question/index?qid=1006042317286,good
answers.yahoo.com/question/index?qid=1006042428426,good
answers.yahoo.com/question/index?qid=1006052220541,good
answers.yahoo.com/question/index?qid=20060612221423AAmCmxg,good
answers.yahoo.com/question/index?qid=20060615192112AA4KrBZ,good
answers.yahoo.com/question/index?qid=20060620103752AAF1PY6,good
answers.yahoo.com/question/index?qid=20060703193322AApo2bh,good
answers.yahoo.com/question/index?qid=20060711153952AADrQJ2,good
answers.yahoo.com/question/index?qid=20060714080315AA4Rdz2,good
answers.yahoo.com/question/index?qid=20060717042422AAAWeMF,good
answers.yahoo.com/question/index?qid=20060718171844AARipWa,good
answers.yahoo.com/question/index?qid=20060731054337AAscFVM,good
answers.yahoo.com/question/index?qid=20060731114525AAyDHbJ,good
answers.yahoo.com/question/index?qid=20060805092855AAahWLd,good
answers.yahoo.com/question/index?qid=20060822074231AARSrTr,good
answers.yahoo.com/question/index?qid=20060824141321AAPG7Up,good
answers.yahoo.com/question/index?qid=20060825041924AAfWO0t,good
answers.yahoo.com/question/index?qid=20060825211359AAIp8Zb,good
answers.yahoo.com/question/index?qid=20060828181154AA3Vrpm,good
answers.yahoo.com/question/index?qid=20060828184221AAgkbmD,good
answers.yahoo.com/question/index?qid=20060914153448AAxIvur,good
answers.yahoo.com/question/index?qid=20060915171046AA3WWsr,good
answers.yahoo.com/question/index?qid=20060920072758AAfaMyQ,good
answers.yahoo.com/question/index?qid=20060921140520AAq3Dnw,good
answers.yahoo.com/question/index?qid=20060924105711AAb9Tdk,good
answers.yahoo.com/question/index?qid=20060929020024AA73lD7,good
answers.yahoo.com/question/index?qid=20060930031902AAQw2wb,good
answers.yahoo.com/question/index?qid=20060930195608AA5CinW,good
answers.yahoo.com/question/index?qid=20061002144234AAtAdrQ,good
answers.yahoo.com/question/index?qid=20061005133037AAXC2hH,good
answers.yahoo.com/question/index?qid=20061006202250AApuTwO,good
answers.yahoo.com/question/index?qid=20061007110215AAOMvfb,good
answers.yahoo.com/question/index?qid=20061010080407AAv89as,good
answers.yahoo.com/question/index?qid=20061012052928AAELK97,good
answers.yahoo.com/question/index?qid=20061012084006AAaG4Rv,good
answers.yahoo.com/question/index?qid=20061017104412AAKFjVZ,good
answers.yahoo.com/question/index?qid=20061021134141AASilLW,good
answers.yahoo.com/question/index?qid=20061023105215AAulzSX,good
answers.yahoo.com/question/index?qid=20061028201455AA1wriJ,good
answers.yahoo.com/question/index?qid=20061108200743AA390L0,good
answers.yahoo.com/question/index?qid=20061115090831AAU8GPU,good
answers.yahoo.com/question/index?qid=20061125015048AAPZkut,good
answers.yahoo.com/question/index?qid=20061126045936AAJIyt5,good
answers.yahoo.com/question/index?qid=20061127113406AAkOyv4,good
answers.yahoo.com/question/index?qid=20061128095701AAsRjsB,good
answers.yahoo.com/question/index?qid=20061203210957AALrYZe,good
answers.yahoo.com/question/index?qid=20061219113040AAyJ7h7,good
answers.yahoo.com/question/index?qid=20061223101931AAPkUwf,good
answers.yahoo.com/question/index?qid=20061230113646AAx5uRO,good
answers.yahoo.com/question/index?qid=20070103205445AAQSF2y,good
answers.yahoo.com/question/index?qid=20070108144317AA5Bli9,good
answers.yahoo.com/question/index?qid=20070109104122AAW8TlX,good
answers.yahoo.com/question/index?qid=20070114001834AA1wBuk,good
answers.yahoo.com/question/index?qid=20070127152904AAc4jwz,good
answers.yahoo.com/question/index?qid=20070130064220AA4BCeL,good
answers.yahoo.com/question/index?qid=20070204115022AAaaddj,good
answers.yahoo.com/question/index?qid=20070215070341AA0TD9G,good
answers.yahoo.com/question/index?qid=20070221222013AA3wcIT,good
answers.yahoo.com/question/index?qid=20070223094537AAYmu81,good
answers.yahoo.com/question/index?qid=20070224163545AAunQb3,good
answers.yahoo.com/question/index?qid=20070224183225AA4WyUL,good
answers.yahoo.com/question/index?qid=20070224201519AA9KudL,good
answers.yahoo.com/question/index?qid=20070225122822AAwBBLk,good
answers.yahoo.com/question/index?qid=20070226102935AADFtjf,good
answers.yahoo.com/question/index?qid=20070303115651AAZRAwR,good
answers.yahoo.com/question/index?qid=20070304063421AAaLA8B,good
answers.yahoo.com/question/index?qid=20070305092702AADA6mR,good
answers.yahoo.com/question/index?qid=20070307121234AA0wfgf,good
answers.yahoo.com/question/index?qid=20070307161947AAs8w2c,good
answers.yahoo.com/question/index?qid=20070308022923AA1mS9F,good
answers.yahoo.com/question/index?qid=20070308154447AA2PM8t,good
answers.yahoo.com/question/index?qid=20070315044907AAqkerV,good
answers.yahoo.com/question/index?qid=20070317142314AAAxxTd,good
answers.yahoo.com/question/index?qid=20070323141312AA8K68k,good
answers.yahoo.com/question/index?qid=20070323142405AA3cjwi,good
answers.yahoo.com/question/index?qid=20070326135821AAsM1pq,good
answers.yahoo.com/question/index?qid=20070328144928AAR8KFo,good
answers.yahoo.com/question/index?qid=20070403170856AA1BRDK,good
answers.yahoo.com/question/index?qid=20070406213617AAaoQmm,good
answers.yahoo.com/question/index?qid=20070411102523AA5V1oq,good
answers.yahoo.com/question/index?qid=20070412224851AAHs8bn,good
answers.yahoo.com/question/index?qid=20070420083319AAVRpTC,good
answers.yahoo.com/question/index?qid=20070421132845AAGnWaN,good
answers.yahoo.com/question/index?qid=20070421161043AAGYQ25,good
answers.yahoo.com/question/index?qid=20070503191227AAASOi9,good
answers.yahoo.com/question/index?qid=20070506122029AAIVbT1,good
answers.yahoo.com/question/index?qid=20070510105148AABjzto,good
answers.yahoo.com/question/index?qid=20070512183344AADu6VM,good
answers.yahoo.com/question/index?qid=20070515190230AAmt2AB,good
answers.yahoo.com/question/index?qid=20070516105534AA1Kmxv,good
answers.yahoo.com/question/index?qid=20070517055811AAvZlbE,good
answers.yahoo.com/question/index?qid=20070518081234AAMQsTy,good
answers.yahoo.com/question/index?qid=20070518194052AAai2ji,good
answers.yahoo.com/question/index?qid=20070520090128AABpf3t,good
answers.yahoo.com/question/index?qid=20070520232218AAUK1Zs,good
answers.yahoo.com/question/index?qid=20070523130301AAIRifA,good
answers.yahoo.com/question/index?qid=20070523152228AAiKCG4,good
answers.yahoo.com/question/index?qid=20070526042131AAj6RNj,good
answers.yahoo.com/question/index?qid=20070528003139AAP68An,good
answers.yahoo.com/question/index?qid=20070530123111AAbmJK3,good
answers.yahoo.com/question/index?qid=20070601092750AAiI45c,good
answers.yahoo.com/question/index?qid=20070601140550AABC2fT,good
answers.yahoo.com/question/index?qid=20070604090402AA4WYUl,good
answers.yahoo.com/question/index?qid=20070608112108AA61cmo,good
answers.yahoo.com/question/index?qid=20070608214803AAlLoVV,good
answers.yahoo.com/question/index?qid=20070609042601AAumUun,good
answers.yahoo.com/question/index?qid=20070614094320AABg7Bo,good
answers.yahoo.com/question/index?qid=20070620080047AAa3eha,good
answers.yahoo.com/question/index?qid=20070621175917AAvvMoj,good
answers.yahoo.com/question/index?qid=20070621181656AA9xMNX,good
answers.yahoo.com/question/index?qid=20070622072752AABj1nL,good
answers.yahoo.com/question/index?qid=20070622203940AA7tBnL,good
answers.yahoo.com/question/index?qid=20070624113535AA0KMZU,good
answers.yahoo.com/question/index?qid=20070626061123AA32upR,good
answers.yahoo.com/question/index?qid=20070626184551AA5wJFX,good
answers.yahoo.com/question/index?qid=20070630084855AAYBteM,good
answers.yahoo.com/question/index?qid=20070702233104AAIqbxb,good
answers.yahoo.com/question/index?qid=20070705081930AA80VRP,good
answers.yahoo.com/question/index?qid=20070706183801AAHu88M,good
answers.yahoo.com/question/index?qid=20070711122326AAbrnXP,good
answers.yahoo.com/question/index?qid=20070712120413AAgwLv5,good
answers.yahoo.com/question/index?qid=20070714063603AAsSSgh,good
answers.yahoo.com/question/index?qid=20070714192620AARkw4z,good
answers.yahoo.com/question/index?qid=20070714222205AAnBPd4,good
answers.yahoo.com/question/index?qid=20070721170945AAoYZ6l,good
answers.yahoo.com/question/index?qid=20070721205806AA5ogB0,good
answers.yahoo.com/question/index?qid=20070722072025AAILujQ,good
answers.yahoo.com/question/index?qid=20070723171355AAN0GOc,good
answers.yahoo.com/question/index?qid=20070730124027AAfF70O,good
answers.yahoo.com/question/index?qid=20070802162858AAkOPzq,good
answers.yahoo.com/question/index?qid=20070802203835AAb4OlL,good
answers.yahoo.com/question/index?qid=20070803082249AArCTVt,good
answers.yahoo.com/question/index?qid=20070805124432AAWXSBW,good
answers.yahoo.com/question/index?qid=20070808053038AAc73U0,good
answers.yahoo.com/question/index?qid=20070809113528AAIneCg,good
answers.yahoo.com/question/index?qid=20070812052201AAwT0Cq,good
answers.yahoo.com/question/index?qid=20070822012410AA1J9Mz,good
answers.yahoo.com/question/index?qid=20070824161831AAmHVS8,good
answers.yahoo.com/question/index?qid=20070825183900AAwArhk,good
answers.yahoo.com/question/index?qid=20070827013148AA7kVVz,good
answers.yahoo.com/question/index?qid=20070827142554AAMXnmc,good
answers.yahoo.com/question/index?qid=20070827181258AA90XZd,good
answers.yahoo.com/question/index?qid=20070830211127AAUllPA,good
answers.yahoo.com/question/index?qid=20070905105643AA4tVmi,good
answers.yahoo.com/question/index?qid=20070906065120AAxjYyM,good
answers.yahoo.com/question/index?qid=20070908081025AA3cfMb,good
answers.yahoo.com/question/index?qid=20070910122050AAoAv42,good
answers.yahoo.com/question/index?qid=20070921162258AAlmWy7,good
answers.yahoo.com/question/index?qid=20070922174154AAWHwIE,good
answers.yahoo.com/question/index?qid=20070923000121AAKIHTQ,good
answers.yahoo.com/question/index?qid=20070924222203AANZlQY,good
answers.yahoo.com/question/index?qid=20070925180129AAkfuHX,good
answers.yahoo.com/question/index?qid=20070926091022AALPcA0,good
answers.yahoo.com/question/index?qid=20070927115732AAuQFJx,good
answers.yahoo.com/question/index?qid=20070930082405AAjzmM8,good
answers.yahoo.com/question/index?qid=20071012130241AAxfRrl,good
answers.yahoo.com/question/index?qid=20071012183300AApZFuM,good
answers.yahoo.com/question/index?qid=20071013132932AAKr3ux,good
answers.yahoo.com/question/index?qid=20071015222158AANv4i0,good
answers.yahoo.com/question/index?qid=20071016012608AAWq6sB,good
answers.yahoo.com/question/index?qid=20071018145608AApmwgg,good
answers.yahoo.com/question/index?qid=20071023165300AAaZd8M,good
answers.yahoo.com/question/index?qid=20071024031019AALGb12,good
answers.yahoo.com/question/index?qid=20071024065237AAV7J6a,good
answers.yahoo.com/question/index?qid=20071027200824AAIdSsC,good
answers.yahoo.com/question/index?qid=20071029085608AAfwTE0,good
answers.yahoo.com/question/index?qid=20071104161640AA3lmqi,good
answers.yahoo.com/question/index?qid=20071104200107AAsDENE,good
answers.yahoo.com/question/index?qid=20071105084454AAgjPcE,good
answers.yahoo.com/question/index?qid=20071108045216AAvQ5id,good
answers.yahoo.com/question/index?qid=20071108055327AAK1Zhj,good
answers.yahoo.com/question/index?qid=20071118175749AAexbzM,good
answers.yahoo.com/question/index?qid=20071121041612AALOlQ3,good
answers.yahoo.com/question/index?qid=20071121225019AAGY2vb,good
answers.yahoo.com/question/index?qid=20071125063632AAHe13j,good
answers.yahoo.com/question/index?qid=20071125101513AAODc28,good
answers.yahoo.com/question/index?qid=20071125113212AAhkneX,good
answers.yahoo.com/question/index?qid=20071127025700AA2TlK8,good
answers.yahoo.com/question/index?qid=20071129124800AAZicm5,good
answers.yahoo.com/question/index?qid=20071129213421AAMwy2G,good
answers.yahoo.com/question/index?qid=20071202152155AAQbJ2N,good
answers.yahoo.com/question/index?qid=20071202162811AAmEq6g,good
answers.yahoo.com/question/index?qid=20071204162226AAjhq08,good
answers.yahoo.com/question/index?qid=20071204214456AAyxNjk,good
answers.yahoo.com/question/index?qid=20071206140905AAddOmD,good
answers.yahoo.com/question/index?qid=20071207215823AAWfnr9,good
answers.yahoo.com/question/index?qid=20071209061145AA73mVt,good
answers.yahoo.com/question/index?qid=20071209170131AAYNGij,good
answers.yahoo.com/question/index?qid=20071213171943AANhSXK,good
answers.yahoo.com/question/index?qid=20071217100457AA4KEZR,good
answers.yahoo.com/question/index?qid=20071219083821AAOkvps,good
answers.yahoo.com/question/index?qid=20071219160840AAqEJcG,good
answers.yahoo.com/question/index?qid=20071220105215AAjtQRc,good
answers.yahoo.com/question/index?qid=20071220234007AAwZAmP,good
answers.yahoo.com/question/index?qid=20071222075219AAeCoKQ,good
answers.yahoo.com/question/index?qid=20071223204515AAgZF8B,good
answers.yahoo.com/question/index?qid=20071224093415AAVr55s,good
answers.yahoo.com/question/index?qid=20071225164618AALObba,good
answers.yahoo.com/question/index?qid=20071228072623AA7J28k,good
answers.yahoo.com/question/index?qid=20071231083354AATZlzl,good
answers.yahoo.com/question/index?qid=20071231132110AA1Fvt6,good
answers.yahoo.com/question/index?qid=20071231221147AAwB1LE,good
answers.yahoo.com/question/index?qid=20080101152501AAgrEnj,good
answers.yahoo.com/question/index?qid=20080103155303AAp0Bcl,good
answers.yahoo.com/question/index?qid=20080105193625AA4Kzpt,good
answers.yahoo.com/question/index?qid=20080107183755AAAZCMr,good
answers.yahoo.com/question/index?qid=20080110055819AAMiyLV,good
answers.yahoo.com/question/index?qid=20080110121132AAM2CAK,good
answers.yahoo.com/question/index?qid=20080111084546AADqFHD,good
answers.yahoo.com/question/index?qid=20080111230337AA0KKWk,good
answers.yahoo.com/question/index?qid=20080113204614AAFalFZ,good
answers.yahoo.com/question/index?qid=20080117002922AAWwP0N,good
answers.yahoo.com/question/index?qid=20080118111346AAGOPgP,good
answers.yahoo.com/question/index?qid=20080119063604AAiS7wX,good
answers.yahoo.com/question/index?qid=20080120144055AAmuexf,good
answers.yahoo.com/question/index?qid=20080121063115AAXMf57,good
answers.yahoo.com/question/index?qid=20080121164356AAJrJd7,good
answers.yahoo.com/question/index?qid=20080124151605AAOv8MG,good
answers.yahoo.com/question/index?qid=20080125072717AAhmXJh,good
answers.yahoo.com/question/index?qid=20080125121611AA0PUi2,good
answers.yahoo.com/question/index?qid=20080130191854AAW9N32,good
answers.yahoo.com/question/index?qid=20080201224454AAAOsEU,good
answers.yahoo.com/question/index?qid=20080202110755AAbY5bX,good
answers.yahoo.com/question/index?qid=20080203001004AAvINXb,good
answers.yahoo.com/question/index?qid=20080205105843AA8Xuch,good
answers.yahoo.com/question/index?qid=20080206155343AAg3xL4,good
answers.yahoo.com/question/index?qid=20080210163645AAqQ2P6,good
answers.yahoo.com/question/index?qid=20080210203707AA7C5oB,good
answers.yahoo.com/question/index?qid=20080211072810AAkZZhj,good
answers.yahoo.com/question/index?qid=20080212212248AAidhwO,good
answers.yahoo.com/question/index?qid=20080213165057AAsJniL,good
answers.yahoo.com/question/index?qid=20080215120146AAC6vgP,good
answers.yahoo.com/question/index?qid=20080216181141AA7kMKy,good
answers.yahoo.com/question/index?qid=20080217072236AAJ3tCj,good
answers.yahoo.com/question/index?qid=20080218083918AAL1X0n,good
answers.yahoo.com/question/index?qid=20080220141307AAeoeb9,good
answers.yahoo.com/question/index?qid=20080221105144AAVKzK1,good
answers.yahoo.com/question/index?qid=20080222074859AAbwMMC,good
answers.yahoo.com/question/index?qid=20080223004459AAmTn6I,good
answers.yahoo.com/question/index?qid=20080227201948AAviFW3,good
answers.yahoo.com/question/index?qid=20080228161900AAUFHGq,good
answers.yahoo.com/question/index?qid=20080301104029AAldHHX,good
answers.yahoo.com/question/index?qid=20080303062753AA6cFEk,good
answers.yahoo.com/question/index?qid=20080304173101AAE4tBg,good
